id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
14,-0.5715441,-0.559877363,1.6091611363772798,0.045297299,0.2017115321205284,0.9166510734790732,0.298916287,-0.549311394,1.0038972031186324,1.198009314355914,-0.171748076,1.2725515547591095,0.4536957074580803,0.3757951922128618,0.4256422692563421,0.297392648,0.39106161253361255,0.9269429765249514,1.5163149851999818,-1.881388449,0.3360792117684257,0.16459073862838502,1.068877869800916,0.091185173,-0.45640495,-0.549904015,-0.41974243,-0.173067278,508.29,0
15,-0.086617762,-0.330395032,1.9996875801133949,-1.471096102,-0.125745307,0.4312160288931172,0.24543469581576421,-0.151661493,0.24968267213935935,0.9651079541637522,-1.179332592,0.2293009331640112,1.1388374051603798,0.25896979389894625,1.3145434053947826,1.9643268506351685,0.35396422688058676,0.067324577,0.14760402126024563,0.10322798153699327,0.092246648,1.3031741619312696,-0.279238128,-0.085705134,-0.147291495,-0.188378808,-0.437041513,0.21240982236159914,23472.79,0
16,0.913001365,-0.458442037,1.290940391,-0.114322881,-0.000387035,0.6377184067856347,0.25178018931741414,-0.109118569,1.0235786270846674,0.490541025,-0.910983049,1.4225033372591454,0.7961573775375342,0.48084277802218434,0.36313389238650085,0.3265485508459818,0.43762814965846386,-0.024795429,-0.726528311,-0.280308495,-0.113088249,0.13978465659735448,-0.009802868,0.23816351337054065,0.5197955080641723,-0.92478178,-0.129882813,-0.010544765,6685.98,0
17,0.021273385,-0.15291905,1.029029283063478,-1.0103027,0.6677178409348974,0.402170396,0.707260387,-0.132463884,0.13191927903716347,0.32420814933139414,-0.42331366,0.8116552120498098,0.3339844635716391,0.557729101,-0.243881185,1.4004958174618016,0.18135060102194453,0.8401193008298149,-0.192337976,-0.211261164,-0.182220322,-0.634567614,-0.180928177,-1.464908223,-0.628655596,-0.098764147,-0.145382347,0.21634105405215848,15493.04,0
18,-0.969198295,-2.827526454,1.2264305112878668,0.035208368,1.9594394854919654,-0.62695015,0.004370349,-0.115715884,1.3722417132658171,0.756129259,-0.13968832,1.458654192889441,-0.195908117,0.476479735,-0.594371143,0.7955395511566808,0.23198474668712235,0.36688805646712386,-0.572950411,-2.586351258,-0.310582259,0.9191958428911872,2.745323617574311,0.1178044598555474,-0.84473692,-1.570235691,0.24418843113848154,2.178391409861656,15927.38,0
19,1.2454297975029038,-0.825264166,0.7186427824108719,-1.450895783,-0.234676441,0.044769828,0.11999045210537289,-0.16445264,-0.455401841,1.5070061584529995,-0.071100875,0.2872532210439043,-0.350115477,0.7301002623301173,-0.091672138,0.3695502515098084,0.5475279807399913,0.7322782739346502,-0.167732489,-0.567572589,-0.175199376,-0.201882846,0.016822344717589713,0.6279011451182261,0.46689570835148636,-0.512113132,-0.212259814,-0.081732296,2943.42,0
20,0.6085949239651605,-0.958162625,1.105914643560052,-0.278201266,-0.135043114,1.1746735424441364,0.17205750648743895,-0.049052148,0.24439202799965654,0.8689978418478282,-0.095758104,1.8394889223983117,0.5044778455366428,0.5217902515993347,-0.868016961,-0.352991254,0.6291148172949812,0.7928143926962364,-1.410530506,-0.305632753,-0.223727231,-0.548897751,-0.075119252,-0.515753853,0.033400770648961235,-1.029816019,-0.137284886,0.053353478,940.72,0
21,0.8028945240936782,-0.335872966,0.40103099333075076,0.15303762606543359,0.778777581,1.3680120380275533,0.470729727,-0.030872678,-0.118307357,0.952325897,0.16881799410308337,0.9158530076819374,-0.884671325,1.3881612680264162,0.8007467343678981,0.15544346642724333,0.584733942,-0.518946959,-2.129012273,-0.442417297,-0.045881173,0.337670455,-0.072733763,-2.174566895,0.5646375571580664,0.45633396836178025,-0.219078441,-0.135445674,20114.14,0
22,0.9643560847759401,-0.280624042,0.4458986522098436,0.19963513140029357,0.43400801927922034,0.5269065563346755,0.5195936478665835,-0.120961878,-0.025030845,1.0631126157870563,-0.216833992,0.3319115453790971,-2.095462754,1.5121208436047051,-0.041057041,0.7585097926327935,0.3040278101498833,0.25337768193649535,-0.949756325,-0.48222971,-0.095700941,-0.099752877,-0.128189185,-0.629825298,0.9276464210613734,0.2584822609174007,-0.283666697,-0.127734496,23752.06,0
23,0.3301517905940811,-0.352302489,1.225774921862993,-0.670625621,-0.169449178,0.3891884070884326,0.15434449289622437,-0.492254975,1.6284225021488716,0.2942221338853335,-1.011275471,1.0177378357013465,-0.387499352,0.7465944121059305,1.9258214876899757,-0.150792165,0.7400990081169199,0.6357383907143949,1.4842455223899247,-0.402218622,0.5164690368653516,0.1439970798436016,-0.20913951,0.8976169288757473,1.3057012372947587,-0.530140306,0.17207068129997566,0.5041634238581431,9493.6,0
24,-0.400808102,-0.460026153,0.3092190397798287,-1.180646205,1.8859399260614664,1.971668610306887,0.4117048872175933,0.05019639,0.5251592023948752,0.8717302708525008,-0.657310431,0.48890934309887596,0.12171974094118775,0.7200827068801445,1.4265068298967665,0.8816223355018714,0.1700081538894502,0.34586708223125223,0.19324849404497738,-0.387292187,-0.342651427,-0.741124996,0.9017190263882492,2.180526728216703,0.44715518440488927,0.3482128642513387,0.6772873559575526,-0.064812735,12142.95,0
25,-0.428662013,-0.486576885,1.3353696622211333,-0.445397447,0.3749921772822985,-0.104684648,0.6386197395199257,-0.175984143,0.8035623496401961,0.6640177109181199,-1.231270573,0.5083676583642439,-0.594976581,0.5632407560280619,-0.272542339,0.2821010462776666,0.4442029995214361,0.030756159,0.20715940077491798,-0.566282629,-0.268654159,-0.248598289,0.7609812627466873,0.8449331336398798,0.32650041060070484,0.6130085657883483,0.20228568401161662,0.4867268646885745,6152.06,0
26,0.9698197704741286,-0.327821707,0.6205808173353294,-0.16884718,0.1885000684265252,-0.07723298,0.5685309460080317,-0.225048737,0.3523229410317805,0.5788957793951597,-0.697334906,1.4687317982257877,1.5866153297784964,0.7580067923748395,0.8648353182455848,0.4567164511172217,0.2883458329344579,0.11966970943067608,-0.55858653,-0.134504823,-0.076414035,0.1699363983200021,-0.174607936,0.9234355858141938,1.1383956878138979,-0.807537984,-0.219081042,-0.027484981,12276.67,0
27,1.095336591788905,-0.505013419,0.7066006032074388,-0.377970537,-0.031331008,-0.023857973,0.3467708078933195,-0.201777645,-0.063383091,1.0325371040015021,-1.056683134,0.5479787586644589,0.444595523,0.7992955843147354,0.8911900145434447,-0.136809534,0.37248517374594314,1.4046265883677052,-1.352772276,-0.711488579,-0.219092254,-0.333443419,-0.061866558,0.7356506881311774,0.8526564894484399,-0.662075128,-0.189088126,-0.03043106,13658.07,0
28,0.029627098,-0.156969238,1.6865445373748478,-0.051447908,0.25639279715806473,0.35975227287515926,0.7212675096018312,-0.159080036,0.1681985305557985,0.46110999283059595,-0.614175435,1.266343702774619,0.7228611366720246,0.6564767575251774,0.041167321975501964,-0.153846554,0.7368580169919335,-0.191307985,0.2380819937250574,-0.063884634,-0.07234093,0.3910420238391774,-0.062661956,1.3824190984684808,-0.379040952,-0.655254025,-0.021581571,0.26853167729873817,23323.5,0
29,0.8781316829628651,-0.505463944,1.2899715366483082,-0.150264339,-0.015832845,0.7953213264205911,0.20178796382806335,-0.059547393,0.9626900068269335,0.5711773798356309,-0.083407284,1.497604181818082,-0.478538792,0.6804527040271512,-0.279922543,0.4682601987077856,0.37954556818262697,0.34474172571160977,-0.457312136,-0.346909324,-0.097713808,0.15657638883326538,-0.009133156,0.042587121,0.40253364103667294,-0.958306689,-0.143296955,-0.041554728,11920.94,0
30,1.022980408349042,-0.423938077,0.6750134095491821,-0.305697786,0.12229276511120664,0.1840733561462096,0.43525467408106333,-0.182498075,0.7781546197502949,0.5139277236362809,-1.292665267,1.0196720182016998,0.4315878035655606,0.6234166642488246,-0.27960966,0.35587525190001407,0.4032540913358849,-0.043886645,0.078638823,-0.231167743,-0.203127144,-0.513715547,-0.068465768,0.18986078557425587,0.766053681,0.642996819,-0.263604911,-0.071494476,20901.22,0
31,0.9216677475757523,-0.415696525,0.7421098803074392,-0.09823488,0.14293664232758424,0.46986509761054834,0.39330804714603634,-0.109295241,0.6230197727283707,0.63396439,-0.047779551,1.1106531145578875,-1.459803625,1.0275703416780435,-0.73972785,0.1883825216845258,0.4946144104710653,0.078865282,-0.340622145,-0.447156309,-0.124625726,-0.047436061,-0.055579733,0.42681220464229463,0.8618832818109929,-0.809177724,-0.204464661,-0.089348732,8010.4,0
32,-0.012136524,-0.166435813,1.3561036111179487,-0.559351965,0.42744668990638907,0.5329769933172014,0.7087871589662186,-0.112199084,0.3301789305164826,0.4108535199462765,-0.159349888,1.3326650827338464,-0.509111722,0.757752676,-1.517353531,0.3069510893239199,0.3448335130611993,0.075869992,-0.956099196,-0.464520086,-0.084408932,0.15124173190449788,-0.209333065,0.038925409,0.077374209,-1.381404227,-0.320189388,-0.043762458,13578.11,0
33,-0.012136524,-0.166435813,1.3561036111179487,-0.559351965,0.42744668990638907,0.5329769933172014,0.7087871589662186,-0.112199084,0.3301789305164826,0.4108535199462765,-0.159349888,1.3326650827338464,-0.509111722,0.757752676,-1.517353531,0.3069510893239199,0.3448335130611993,0.075869992,-0.956099196,-0.464520086,-0.084408932,0.15124173190449788,-0.209333065,0.038925409,0.077374209,-1.381404227,-0.320189388,-0.043762458,14494.3,0
34,-0.014058241,-0.169029299,1.3592638237125885,-0.558402429,0.4362061613295537,0.5254988277185861,0.7010196735978479,-0.111348933,0.3307698362262553,0.4116392817069563,-0.159654994,1.334544862429236,-0.509190457,0.7584854386105866,-1.517545918,0.30616143933786294,0.3450921414116731,0.076058288,-0.956445135,-0.457069365,-0.083380719,0.14975606913559975,-0.210874438,0.038396156300062274,0.076225989,-1.382957728,-0.325739917,-0.038637039,10768.39,0
35,-0.014058241,-0.169029299,1.3592638237125885,-0.558402429,0.4362061613295537,0.5254988277185861,0.7010196735978479,-0.111348933,0.3307698362262553,0.4116392817069563,-0.159654994,1.334544862429236,-0.509190457,0.7584854386105866,-1.517545918,0.30616143933786294,0.3450921414116731,0.076058288,-0.956445135,-0.457069365,-0.083380719,0.14975606913559975,-0.210874438,0.038396156300062274,0.076225989,-1.382957728,-0.325739917,-0.038637039,6884.95,0
36,0.094935393,-0.289710347,1.657714090109802,-0.507877628,0.2492696470924762,0.11275122515655864,0.7445926935147045,-0.207554529,0.5804391631642212,0.44094721723048946,-1.194234341,0.5066918289228076,-0.569133692,0.5603117540033329,-0.402903157,0.23565817374996076,0.43064997713775155,0.022296348605022512,0.084206909,-0.116308167,-0.182140042,-0.343786527,-0.102513555,0.8326318558198688,-0.134420903,0.4522273215977163,-0.431026895,-0.593572306,23254.5,0
37,-0.284236256,0.090575291,0.8157839858796601,-0.153535665,0.093066788,0.6149278118156842,0.3490523463690506,0.10892472199964454,0.16101967027694836,0.6185949000401738,-0.19908324,1.5996791523190856,-0.19747187,1.2127912982201532,-0.592143475,0.06750487,0.7090938338057743,0.241285923,0.5832566603124002,-0.154086753,-0.070335786,0.263573646,-0.09342064,0.07705122,-0.156240229,-0.569615783,-0.062379532,0.19109074723539765,1319.01,0
38,0.8289067177580133,-0.486963426,0.7748167946038731,-0.326807016,0.30728257726232244,1.0973821639240635,0.3376067426595974,-0.058035994,0.7097688871365658,0.43834665098462894,-0.245585237,1.785018231355208,0.4754901016240992,0.6817135611497761,0.9079617530963674,-0.239463384,0.9878973975563503,-0.892894075,-1.569101764,-0.373443174,-0.133951676,0.057855313,0.1422563813227497,-0.971890037,0.095419207,0.8165969276939912,-0.179530748,-0.087769777,21452.7,0
39,0.9191526914451408,-0.387996039,0.7564491679769724,-0.10179343,0.18159348745420076,0.48717183641981354,0.42219084435547083,-0.125666111,0.5054831466911412,0.6176001202386221,0.037574123,1.8247665091185012,-0.181259339,0.862289957,-0.870317292,0.1622183566926617,0.47001984936572155,-0.001561072,-0.348547763,-0.359519274,-0.118362877,0.045563672,-0.072421429,0.4962529736442448,0.932821346,-0.820474273,-0.195543633,-0.08202802,6216.65,0
40,1.032731921891089,-0.669436736,0.20392196512249555,-1.167525257,0.942577678,2.311695389580087,0.11758469010471899,0.07777679,1.0741960028211144,0.47572478901311055,-0.915364857,0.7756816834249735,0.059407307083401376,0.5905989580656901,0.372484811,0.6766267546528004,0.28817581980250706,0.3972230572389332,0.26288307392674487,-0.063332118,-0.10572362,-0.034598863,-0.153713786,2.4970141110983968,0.7510807632768659,2.3178725639779767,-0.292292105,-0.087798645,10890.5,0
41,-0.414503985,0.2092335004054674,0.5466729772976668,-0.159677632,-0.024762207,0.5790377326587349,0.24304224051288914,0.21990185903282694,0.17153847883489723,0.6551764413198279,-0.256913514,1.798772381831793,-0.13441534,1.4135527366806733,-0.61699285,0.10951673612367067,0.7777408742078089,0.2553803346109603,0.5560229025264206,-0.133624755,-0.065315234,0.23401314730190098,-0.012561698,0.066097178,-0.028330424,-0.55136209,-0.087561828,0.18488789520725013,5521.22,0
42,-0.039055478,-0.119493731,1.6984245917504817,-0.13413493,0.42941435093661945,0.5436541911640553,0.7696485975886581,-0.191906313,0.3540745368744358,0.6635665710911841,-0.864809876,0.9087963069082637,0.5667955570570724,0.5249420384405377,0.2229231666739137,-0.134043541,0.6247257922575566,-0.124143447,0.4106752890134918,0.094112642,-0.138418188,0.19896710111445695,-0.287274007,0.26686928983027536,0.200584397,-0.503810427,-0.128102057,-0.180055771,19443.16,0
43,-0.143111547,-0.387434407,2.7289668548020143,-1.220654846,0.14104802482000786,0.48264536000704705,0.33710957100557865,-0.059137981,0.47063352421292026,0.28709393859605725,0.11737560662247622,1.4406786926509298,0.49935311645212654,0.5844667965646301,0.48062838276481556,1.112629771,0.20742707080355866,0.558834361,-1.327349429,-0.168552819,0.054454519,1.0019185035137055,-0.182383867,0.6272583069126173,-0.498396907,1.545984724,-0.184057458,0.12687640958487328,21846.55,0
44,-0.089753109,-0.401582852,2.6211982033997074,-1.748289873,-0.048407886,0.3193717652225993,0.29981771529046997,-0.119084589,0.031731487723349196,0.5820209367998426,-1.091994525,0.3449598464426074,1.4745063058786938,0.26815700534429004,0.7277317395079398,2.2513955293918726,0.30293838159753345,-0.006361932,-0.472695444,0.19864077322958623,0.066829408,1.2052164552540126,-0.423277054,0.22080918746627534,0.71792701,-0.196917367,0.1496703800573566,0.22737895188558058,8569.61,0
45,0.9412995121810449,-0.42531629,0.8401511257778725,-0.263633961,0.085561832,0.23481611723294615,0.42828139159274886,-0.168785687,0.6890832495166963,0.48978679057306784,-0.608336636,1.6317922279079133,0.8323950512516057,0.6060533074329857,-0.127253543,0.10902470150120967,0.5765748265243114,-0.375951854,-0.45363519,-0.243548559,-0.169709536,-0.266364713,0.036601023,0.9694283096366774,0.514233577,0.6130290947918023,-0.2406709,-0.058746489,3646.68,0
46,0.076690475,-0.298464646,1.276810046171804,-1.651221408,0.2874529634902233,0.40563175312499317,0.5837258914429966,-0.13078218,1.0485495158693883,0.096076236,-1.222597722,0.6528205688374753,0.016478913983348557,0.787401922,2.5342890976798866,0.22840877176861615,0.3425917636182473,0.35987419540419974,0.2940657815484822,-0.197382901,-0.129341663,-0.152762865,-0.180599026,-1.328990722,-0.084970557,-2.181662208,-0.084305099,0.05189852,23818.48,0
47,0.30508545659303216,-0.282081874,1.3781835702746839,-0.379814624,0.032759375842260775,0.1563270427285749,0.40730686009376726,-0.350173508,0.664828616,0.41241867852097064,-0.957381532,1.1620738628381297,0.16837128770778104,0.6210351459840077,-0.655887362,0.21207748624326525,0.5185860066946854,-0.061256582,-0.234471014,-0.393135192,0.1754516197303022,-0.199018285,-0.190193579,1.6897818817085652,1.3019659277020366,0.953904116,-0.070143301,0.4289542013213521,22160.2,0
48,1.1506153954653038,-0.733855686,0.9261234216524549,-1.091021643,-0.098710356,0.6724492454978487,0.092341109,-0.140517146,0.3204827626261092,0.8731836884810139,-1.94487591,0.6435685606833494,2.144317752472732,0.37416610435776365,1.7883467890432336,0.313308845,0.18054980511543076,2.1318803223371776,-0.804081418,-0.446316362,-0.196149379,-0.155536572,-0.155267937,-1.527784959,0.21362820272499236,2.3151649924499167,-0.237215469,-0.051973006,20406.95,0
49,-0.180214611,-0.00712964,1.1492900639418837,-0.13087696,0.2543890355082349,0.5022088133274075,0.6264092599989954,-0.097072459,0.40425326145303553,0.7250450171825034,-0.972062766,1.0764681596604546,0.6409606212551863,0.6413203649062511,0.14239986748798278,-0.095426742,0.6790131238520569,-0.113499193,0.35749291722666954,0.074796024,-0.126239023,0.25239923800615327,-0.154111554,0.2589532453210114,-0.129013951,-0.611020529,-0.098993406,-0.121779989,16577.16,0
50,0.9912951409294184,-0.400855255,0.9854727658148984,-0.215910516,-0.015144524,-0.057482909,0.4191896425619818,-0.198931907,0.7465449372911663,0.49812148078332874,-0.666292286,1.8589869140303386,1.1832664205978083,0.5059207527478133,-0.64522682,0.16477519353817033,0.513878729,-0.168521857,-0.231931018,-0.237631843,-0.120281679,0.14212334267060783,-0.057131657,2.2528781132908393,0.8517257743068115,0.8728663912984136,-0.24450505,-0.056746672,16184.13,0
51,-0.163454619,-0.808236141,0.4590283882130047,0.6081479383054595,-1.277335592,2.948937957486096,2.8089553609182265,-0.56881436,0.3345695935585958,0.5047929260665098,-0.521316143,0.576710105,-0.743603412,0.5352814994318509,-0.983814122,0.8260999285056859,0.4717250707411039,0.9684533931239463,0.746615852,-0.165030224,0.4241099566248656,-0.384523723,1.0120961626089264,0.074139888,0.8720555410700864,0.7343220915965651,0.8956446013899556,-0.282951324,4907.58,0
52,-0.209898451,-0.082173928,1.4056461185862528,-0.26844173,0.21389421557126864,0.545267465,0.5283620796360707,-0.176907933,0.3886176862192681,0.9172444654697328,-0.355198889,0.5559631410517771,-0.277484625,0.8223838195384782,3.0680759485482683,-0.07229188,0.7735126268115975,-0.28476475,0.48889103312192844,-0.287197841,-0.093380948,-0.152495827,0.19490523051199987,0.20625516196500893,-1.548765571,0.5130455235199611,-1.045149005,0.4668048994090342,23353.66,0
53,0.9068451116995369,-0.484693637,1.398199360652601,-0.04336943,-0.094359654,0.5174950004622779,0.21353844802603436,-0.086267651,1.1855742485600826,0.5368993229076418,-0.954187352,0.5984397802429561,-1.282558409,0.6687476585735274,0.5456721082454304,0.3463296363119291,0.5121504734590747,0.039819514,-0.874852049,-0.448419479,-0.116559904,0.043288594,0.067378445,0.7655189186066245,0.3294243327102017,-0.914388757,-0.143812587,-0.017368526,5152.42,0
54,1.0721876250422155,-0.33168148,0.5153600476096101,-0.381671477,0.21141121323117235,0.016575888518564386,0.4584592921798121,-0.190143062,0.5386058022241417,0.48556655093934187,-0.985443245,0.647882583,0.3861539631055525,0.5465137925038405,1.3517731683110645,0.9292392630128055,0.37766440040230315,0.23901544345655976,-0.210277508,-0.230788454,-0.235337819,-0.849769663,0.041097236,-0.320497761,0.39068742505399107,0.30084351142080223,-0.264764493,-0.039187452,5862.33,0
55,0.2819731266071849,-0.166797799,1.0587822092938735,0.056441381,0.30911341120791447,0.538976903,0.6448286705702697,-0.159040271,0.27158802838533325,0.6123232245298262,-0.948645472,1.115543961252148,0.843000104,0.6764051459707768,0.35556585046182876,-0.183107682,0.7289913981631763,-0.069002226,0.8330925100624879,-0.071459014,-0.056847897,0.6226350802416789,0.099841251,0.26263116885721133,-1.79491935,-0.72108016,0.16034567956398058,0.5165493321789314,8094.84,0
56,-0.020577047,-0.372515405,0.9718760296240572,-1.025300699,0.2671539900368418,0.14476134018184336,0.8784905116132834,-0.198006512,0.6598383052709711,0.1347770036731443,-0.665983841,1.4408788534409296,0.9261619099596456,0.7831756104127987,1.3807848741284456,-0.320372918,0.7222176776566951,0.017565865813300652,1.0328875507063593,0.22228499684280562,-0.019063682,0.6332901769413913,-0.029558276,0.3247002135782476,0.3205562698389362,-1.078093276,-0.064859316,0.23670758079379964,6685.2,0
57,-0.253128167,-0.355593107,0.4022886088486858,-0.995308639,2.1219331670904076,2.0930837626904135,0.41293064792415246,0.060015484,0.48415110772331477,0.5302920930858879,-1.155631835,0.6060866626008059,-0.288219002,0.6797791729786701,-0.798230132,0.48427982697501104,0.21862937678536837,0.30668458891809236,-0.346859149,-0.280272261,-0.164328097,-0.323212583,-0.394375693,2.256754443336649,0.5023976987758929,-1.265481669,-0.050434988,0.4517596138815338,15846.22,0
58,0.9190013552413724,-0.416906392,0.6898415248444371,-0.113752374,0.18950881051768653,0.5446600832306246,0.4057886533214524,-0.112590442,0.5887773660233865,0.626494848,-0.093462991,1.2727469484403937,-0.965795169,0.9596524547314343,-0.770766072,0.20715210239473072,0.4601831647195374,0.087140986,-0.278136082,-0.390565942,-0.125752517,-0.053718048,-0.094799979,0.045247554,0.9289024369772124,-0.782679923,-0.203503279,-0.088159753,22431.5,0
59,0.9543055662862606,-0.356269053,0.6775231975310498,-0.378380638,0.17224820004376684,0.2460522600637677,0.4055752365781944,-0.138214213,0.3445939927584368,0.5319095935317555,0.2976598446427548,1.6393421450468477,0.2697588955435613,0.6644239579610466,0.6859018412592295,0.6790813075956715,0.4709722390426743,0.11608056930435971,-0.517058106,-0.265477288,-0.181571824,-0.53668584,0.14976884148370667,0.40414501136784503,0.061674599,0.22555193291728698,-0.248790282,-0.05256029,4087.1,0
